temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
20.39,12-08-13 13:00,281,partly-cloudy-day,8.99,12-08-13 5:00,0.41,3.6,1016.89,12-08-13 5:00,20.39,rain,14.11,0.61,12-08-13 13:00,11.46,20.39,4,11-08-13 23:00,12-08-13 19:30,11.46,13.57,20.39,12-08-13 4:42,12-08-13 13:00,12-08-13 12:00,Mostly cloudy throughout the day.,13-08-13 5:00,13.57,12-08-13 13:00,13-08-13 5:00,0.18
11.93,24-12-13 0:00,212,partly-cloudy-day,5.42,24-12-13 23:00,0.4,6.67,979.52,24-12-13 23:00,6.08,rain,10.86,0.81,24-12-13 10:00,0.23,11.93,1,24-12-13 0:00,24-12-13 15:56,3.93,5.43,9.07,24-12-13 8:06,24-12-13 10:00,24-12-13 12:00,Mostly cloudy until afternoon.,25-12-13 7:00,2.68,24-12-13 0:00,25-12-13 7:00,0.72
-0.06,16-01-13 14:00,27,fog,-2.6,16-01-13 21:00,0.48,0.93,1013.33,16-01-13 9:00,-0.15,snow,4.12,0.91,16-01-13 15:00,-3.86,-0.15,1,16-01-13 0:00,16-01-13 16:23,-3.86,-2.32,-0.06,16-01-13 7:59,16-01-13 14:00,16-01-13 11:00,Foggy in the morning.,17-01-13 7:00,-4.7,16-01-13 15:00,17-01-13 7:00,0.17
29.16,13-07-13 16:00,52,partly-cloudy-day,15.26,13-07-13 4:00,0.11,0.86,1023.97,13-07-13 4:00,29.24,rain,12.65,0.67,13-07-13 16:00,17.28,29.24,7,12-07-13 23:00,13-07-13 20:14,17.28,15.01,29.16,13-07-13 3:59,13-07-13 16:00,13-07-13 11:00,Partly cloudy in the afternoon.,14-07-13 4:00,15.01,13-07-13 16:00,14-07-13 4:00,0.16
9.57,17-11-13 15:00,23,fog,6.73,17-11-13 7:00,1,0.87,1024.24,17-11-13 9:00,9.57,rain,6.41,0.87,17-11-13 15:00,8.08,9.57,1,17-11-13 0:00,17-11-13 16:10,8.08,8.28,9.57,17-11-13 7:23,17-11-13 15:00,17-11-13 11:00,Foggy starting in the evening.,18-11-13 8:00,7.78,17-11-13 15:00,18-11-13 8:00,0.5
19.71,03-05-13 14:00,265,partly-cloudy-day,3.28,03-05-13 4:00,0.34,2.71,1019.76,03-05-13 4:00,19.71,rain,14.76,0.56,03-05-13 14:00,5.78,19.71,5,02-05-13 23:00,03-05-13 19:27,8.05,4.48,19.71,03-05-13 4:29,03-05-13 14:00,03-05-13 11:00,Partly cloudy throughout the day.,04-05-13 5:00,4.48,03-05-13 14:00,04-05-13 5:00,0.78
22.74,25-08-13 16:00,18,partly-cloudy-day,14.34,25-08-13 3:00,0.5,2.66,1012.96,25-08-13 3:00,22.74,rain,10.07,0.83,25-08-13 16:00,16.37,22.74,4,24-08-13 23:00,25-08-13 19:04,16.37,13.18,22.74,25-08-13 5:03,25-08-13 16:00,25-08-13 12:00,Mostly cloudy until evening.,26-08-13 5:00,13.18,25-08-13 16:00,26-08-13 5:00,0.66
3.82,27-03-13 14:00,49,partly-cloudy-day,-4.47,27-03-13 5:00,0.48,3.95,1011.63,27-03-13 5:00,-0.19,rain,12.86,0.64,27-03-13 14:00,-3.85,-0.19,3,27-03-13 0:00,27-03-13 18:25,-0.89,-0.29,3.82,27-03-13 5:48,27-03-13 14:00,27-03-13 12:00,Partly cloudy throughout the day.,28-03-13 6:00,-4.06,27-03-13 14:00,28-03-13 5:00,0.49
18.81,14-06-13 16:00,205,partly-cloudy-day,8.18,14-06-13 4:00,0.45,4.12,1016.14,14-06-13 4:00,18.81,rain,13.05,0.69,14-06-13 16:00,11.01,18.81,5,13-06-13 23:00,14-06-13 20:20,11.01,9.13,18.81,14-06-13 3:44,14-06-13 16:00,14-06-13 11:00,Mostly cloudy until evening.,15-06-13 5:00,7.72,14-06-13 16:00,15-06-13 5:00,0.18
11.42,13-04-13 22:00,195,wind,7.01,13-04-13 5:00,0.57,4.42,1011.09,13-04-13 6:00,11.29,rain,11.06,0.87,13-04-13 11:00,10.92,11.42,3,12-04-13 23:00,13-04-13 18:54,10.92,4.92,11.29,13-04-13 5:09,13-04-13 11:00,13-04-13 10:00,Mostly cloudy throughout the day and breezy overnight.,13-04-13 18:00,3.3,13-04-13 22:00,13-04-13 18:00,0.1
23.46,15-08-13 13:00,225,partly-cloudy-day,15.78,14-08-13 23:00,0.55,4.44,1018.77,14-08-13 23:00,23.46,rain,10.88,0.79,15-08-13 13:00,16.98,23.46,4,14-08-13 23:00,15-08-13 19:25,16.98,16.64,23.46,15-08-13 4:47,15-08-13 13:00,15-08-13 12:00,Mostly cloudy throughout the day.,16-08-13 4:00,16.78,15-08-13 13:00,16-08-13 0:00,0.29
25.13,25-07-13 15:00,202,partly-cloudy-day,15.38,25-07-13 5:00,0.45,3.05,1012.93,25-07-13 5:00,25.13,rain,12.1,0.74,25-07-13 15:00,15.26,25.13,4,24-07-13 23:00,25-07-13 20:00,15.26,16.63,25.13,25-07-13 4:15,25-07-13 15:00,25-07-13 11:00,Mostly cloudy until evening.,26-07-13 4:00,16.86,25-07-13 15:00,26-07-13 4:00,0.6
9.94,31-01-13 14:00,243,wind,4.39,31-01-13 0:00,0.35,7.3,1012.39,31-01-13 0:00,6.38,rain,12.89,0.74,31-01-13 16:00,3.68,6.38,1,31-01-13 0:00,31-01-13 16:48,5.24,7.12,9.94,31-01-13 7:41,31-01-13 14:00,31-01-13 10:00,Partly cloudy throughout the day and breezy in the morning.,01-02-13 8:00,3.29,31-01-13 16:00,01-02-13 7:00,0.64
3.06,23-03-13 0:00,75,fog,0.43,23-03-13 10:00,0.85,6.42,1009.85,23-03-13 10:00,-3.59,rain,3.73,0.92,23-03-13 17:00,-5.46,-2.27,2,23-03-13 0:00,23-03-13 18:19,0.14,0.92,1.45,23-03-13 5:57,23-03-13 12:00,23-03-13 11:00,Foggy in the morning.,24-03-13 8:00,-4.48,23-03-13 1:00,24-03-13 8:00,0.37
8.02,24-11-13 14:00,359,partly-cloudy-day,3.17,24-11-13 23:00,0.77,3.55,1030.42,24-11-13 23:00,5.55,rain,11.78,0.78,24-11-13 14:00,1.89,5.55,1,24-11-13 0:00,24-11-13 16:02,4.54,5.06,8.02,24-11-13 7:35,24-11-13 14:00,24-11-13 12:00,Mostly cloudy until evening.,25-11-13 8:00,2.69,24-11-13 14:00,25-11-13 8:00,0.71
14.87,16-10-13 16:00,194,fog,8.97,16-10-13 4:00,0.44,1.84,1010.46,16-10-13 7:00,14.87,rain,7.15,0.91,16-10-13 16:00,11.82,14.87,1,15-10-13 23:00,16-10-13 17:06,11.82,6.76,14.87,16-10-13 6:27,16-10-13 16:00,16-10-13 9:00,Foggy in the morning.,17-10-13 4:00,6.42,16-10-13 16:00,17-10-13 4:00,0.42
14.7,07-11-13 0:00,253,partly-cloudy-day,7.44,07-11-13 23:00,0.66,2.89,1006.38,07-11-13 23:00,11,rain,13.9,0.83,07-11-13 12:00,3.63,14.7,1,07-11-13 0:00,07-11-13 16:24,5.29,7.37,11,07-11-13 7:06,07-11-13 12:00,07-11-13 10:00,Mostly cloudy throughout the day.,08-11-13 5:00,6.25,07-11-13 0:00,08-11-13 5:00,0.14
17.16,18-10-13 14:00,136,partly-cloudy-day,12.04,18-10-13 6:00,0.49,2.76,1014.16,18-10-13 6:00,17.16,rain,8.75,0.91,18-10-13 14:00,13.21,17.16,1,17-10-13 23:00,18-10-13 17:02,13.21,10.5,17.16,18-10-13 6:30,18-10-13 14:00,18-10-13 9:00,Mostly cloudy throughout the day.,19-10-13 3:00,10.5,18-10-13 14:00,19-10-13 3:00,0.48
20.91,30-07-13 17:00,219,partly-cloudy-day,15.21,30-07-13 9:00,0.49,3.99,1013.58,30-07-13 9:00,21.02,rain,11.12,0.86,30-07-13 17:00,16.49,21.02,4,29-07-13 23:00,30-07-13 19:53,16.49,15.64,20.91,30-07-13 4:22,30-07-13 17:00,30-07-13 12:00,Mostly cloudy throughout the day.,31-07-13 5:00,15.7,30-07-13 17:00,31-07-13 5:00,0.77
10.54,28-01-13 23:00,217,wind,4.14,28-01-13 7:00,0.47,5.95,1005.47,28-01-13 5:00,5.49,rain,11.91,0.84,28-01-13 19:00,5.49,10.54,1,28-01-13 0:00,28-01-13 16:43,9.34,3.02,9.34,28-01-13 7:45,28-01-13 19:00,28-01-13 10:00,"Mostly cloudy throughout the day and breezy starting in the afternoon, continuing until evening.",28-01-13 19:00,-0.68,28-01-13 23:00,28-01-13 19:00,0.54
10.29,05-12-13 14:00,262,wind,0.94,05-12-13 1:00,0.44,6.12,1023.72,05-12-13 3:00,10.29,rain,13.37,0.73,05-12-13 14:00,-1.27,10.29,1,05-12-13 0:00,05-12-13 15:54,2.73,1.08,10.29,05-12-13 7:50,05-12-13 14:00,05-12-13 12:00,Mostly cloudy throughout the day and breezy until afternoon.,06-12-13 8:00,-2.54,05-12-13 14:00,06-12-13 6:00,0.09
10.37,07-04-13 13:00,127,partly-cloudy-day,-2.76,07-04-13 5:00,0.4,2.04,1020.37,07-04-13 5:00,10.37,rain,11.84,0.62,07-04-13 13:00,-0.38,10.37,3,06-04-13 23:00,07-04-13 18:44,3.47,-1.21,10.37,07-04-13 5:23,07-04-13 13:00,07-04-13 10:00,Mostly cloudy throughout the day.,08-04-13 2:00,-1.21,07-04-13 13:00,08-04-13 3:00,0.9
14.69,30-05-13 14:00,351,partly-cloudy-day,10.28,30-05-13 5:00,0.94,3.44,1010.33,30-05-13 5:00,14.69,rain,8.71,0.86,30-05-13 14:00,11.27,14.69,4,29-05-13 23:00,30-05-13 20:07,11.27,10.79,14.69,30-05-13 3:51,30-05-13 14:00,30-05-13 11:00,Mostly cloudy until evening.,31-05-13 3:00,10.79,30-05-13 14:00,31-05-13 3:00,0.7
22.36,29-07-13 14:00,216,partly-cloudy-day,14.19,29-07-13 4:00,0.55,5.42,1011.33,29-07-13 4:00,22.36,rain,12.3,0.75,29-07-13 14:00,15.77,22.36,5,28-07-13 23:00,29-07-13 19:55,15.77,16.48,22.36,29-07-13 4:21,29-07-13 14:00,29-07-13 11:00,Mostly cloudy throughout the day.,30-07-13 1:00,16.48,29-07-13 14:00,30-07-13 1:00,0.74
4.09,03-04-13 14:00,43,partly-cloudy-day,-3.7,03-04-13 5:00,0.45,5.84,1017.4,03-04-13 4:00,-0.73,rain,13.1,0.64,03-04-13 17:00,-3.52,-0.57,3,02-04-13 23:00,03-04-13 18:37,0.98,0.48,4.09,03-04-13 5:32,03-04-13 14:00,03-04-13 12:00,Mostly cloudy throughout the day.,04-04-13 4:00,-3.72,03-04-13 20:00,04-04-13 5:00,0.76
30.28,17-07-13 14:00,119,partly-cloudy-day,13.46,17-07-13 5:00,0.23,1.24,1023.84,17-07-13 5:00,30.28,rain,14.52,0.54,17-07-13 14:00,17.5,30.28,6,16-07-13 23:00,17-07-13 20:10,17.5,17.14,30.28,17-07-13 4:04,17-07-13 14:00,17-07-13 12:00,Partly cloudy until evening.,18-07-13 4:00,17.14,17-07-13 14:00,18-07-13 4:00,0.3
32.4,01-08-13 15:00,159,partly-cloudy-day,16.92,01-08-13 5:00,0.2,3.68,1009.49,01-08-13 5:00,32.42,rain,14.08,0.65,01-08-13 15:00,17.44,32.42,5,31-07-13 23:00,01-08-13 19:50,17.41,16.98,32.4,01-08-13 4:25,01-08-13 15:00,01-08-13 11:00,Partly cloudy in the morning.,02-08-13 5:00,17.18,01-08-13 15:00,02-08-13 5:00,0.83
3.68,09-02-13 14:00,213,partly-cloudy-day,0.73,09-02-13 5:00,0.7,0.68,1018.79,09-02-13 0:00,1.84,rain,10.38,0.86,09-02-13 13:00,0.37,2.1,1,09-02-13 0:00,09-02-13 17:05,3.01,1.58,3.68,09-02-13 7:26,09-02-13 14:00,09-02-13 10:00,Mostly cloudy throughout the day.,09-02-13 21:00,-0.57,09-02-13 4:00,09-02-13 23:00,0.97
7.56,26-01-13 23:00,210,wind,2.87,26-01-13 8:00,0.51,3.61,1006.45,26-01-13 1:00,4.69,rain,10.27,0.86,26-01-13 15:00,3.16,4.69,1,26-01-13 0:00,26-01-13 16:39,6.47,2.37,7.41,26-01-13 7:48,26-01-13 14:00,26-01-13 10:00,Partly cloudy throughout the day and breezy overnight.,26-01-13 19:00,-2.16,26-01-13 15:00,26-01-13 19:00,0.47
7.56,29-12-13 23:00,230,partly-cloudy-night,1.34,29-12-13 7:00,0.12,3.07,1014.89,29-12-13 7:00,4.44,rain,14.08,0.84,29-12-13 14:00,2.39,4.44,1,29-12-13 0:00,29-12-13 15:59,5.23,0.72,7.15,29-12-13 8:07,29-12-13 14:00,29-12-13 10:00,"Partly cloudy starting in the afternoon, continuing until evening.",29-12-13 19:00,-2.77,29-12-13 14:00,29-12-13 19:00,0.89
22.02,19-08-13 16:00,292,partly-cloudy-day,9.32,19-08-13 5:00,0.27,3.25,1019.36,19-08-13 5:00,22.02,rain,14.13,0.59,19-08-13 16:00,12.16,22.02,3,18-08-13 23:00,19-08-13 19:17,12.16,12.68,22.02,19-08-13 4:53,19-08-13 16:00,19-08-13 10:00,Partly cloudy until evening.,20-08-13 3:00,12.68,19-08-13 16:00,20-08-13 3:00,0.44
19.69,03-07-13 15:00,257,partly-cloudy-day,13,03-07-13 3:00,0.83,3.67,1008.35,03-07-13 3:00,19.69,rain,11.86,0.79,03-07-13 15:00,12.48,19.69,5,02-07-13 23:00,03-07-13 20:21,12.48,14.31,19.69,03-07-13 3:50,03-07-13 15:00,03-07-13 13:00,Mostly cloudy throughout the day.,04-07-13 3:00,14.31,03-07-13 15:00,04-07-13 3:00,0.85
6.11,27-02-13 16:00,38,partly-cloudy-day,0.84,27-02-13 7:00,0.69,4.4,1034.17,27-02-13 8:00,2.67,rain,8.92,0.83,27-02-13 17:00,-0.97,2.67,1,27-02-13 0:00,27-02-13 17:38,2.41,2.33,6.11,27-02-13 6:51,27-02-13 16:00,27-02-13 9:00,Mostly cloudy throughout the day.,28-02-13 5:00,-1.82,27-02-13 17:00,27-02-13 22:00,0.55
8.01,09-03-13 0:00,341,fog,4.62,09-03-13 23:00,0.84,2.52,1002.41,09-03-13 23:00,4.87,rain,5.68,0.9,09-03-13 13:00,-1.38,7.53,2,09-03-13 0:00,09-03-13 17:55,2.38,3.88,6.84,09-03-13 6:29,09-03-13 13:00,09-03-13 12:00,Foggy in the morning.,10-03-13 6:00,0.97,09-03-13 0:00,10-03-13 8:00,0.92
26.47,06-07-13 14:00,113,partly-cloudy-day,12.57,06-07-13 4:00,0.12,1.34,1029.5,06-07-13 4:00,26.47,rain,12.89,0.63,06-07-13 14:00,14.99,26.47,7,05-07-13 23:00,06-07-13 20:19,14.99,13.48,26.47,06-07-13 3:52,06-07-13 14:00,06-07-13 13:00,Partly cloudy until afternoon.,07-07-13 4:00,13.48,06-07-13 14:00,07-07-13 4:00,0.94
10.22,30-12-13 9:00,201,wind,5.98,30-12-13 22:00,0.55,6.58,1010.88,30-12-13 22:00,10.22,rain,11.35,0.83,30-12-13 9:00,4.21,10.22,0,30-12-13 0:00,30-12-13 16:00,6.4,6.4,10.22,30-12-13 8:07,30-12-13 9:00,30-12-13 0:00,Breezy until afternoon and mostly cloudy until evening.,30-12-13 22:00,4.21,30-12-13 9:00,30-12-13 22:00,0.93
6.42,13-03-13 13:00,338,partly-cloudy-day,-1.54,13-03-13 6:00,0.37,3.65,1010.59,13-03-13 5:00,3.01,rain,13.04,0.73,13-03-13 13:00,-3.72,3.01,2,13-03-13 0:00,13-03-13 18:02,-0.91,1.14,6.42,13-03-13 6:20,13-03-13 13:00,13-03-13 11:00,Partly cloudy throughout the day.,14-03-13 6:00,-2.39,13-03-13 13:00,14-03-13 6:00,0.06
7.22,03-12-13 2:00,304,cloudy,1.56,03-12-13 20:00,0.97,0.96,1029.5,03-12-13 20:00,6.44,rain,11.99,0.72,03-12-13 11:00,1.58,7.22,0,03-12-13 0:00,03-12-13 15:55,3.66,3.66,6.44,03-12-13 7:48,03-12-13 11:00,03-12-13 7:00,Overcast throughout the day.,03-12-13 20:00,1.58,03-12-13 2:00,03-12-13 20:00,0.02
20.33,18-06-13 15:00,85,partly-cloudy-day,13.19,18-06-13 4:00,0.4,0.97,1014.27,18-06-13 4:00,20.37,rain,10.81,0.78,18-06-13 15:00,15.83,20.37,6,17-06-13 23:00,18-06-13 20:21,15.81,13.33,20.33,18-06-13 3:43,18-06-13 15:00,18-06-13 11:00,Mostly cloudy until evening.,19-06-13 2:00,13.33,18-06-13 15:00,18-06-13 23:00,0.31
10.66,05-01-13 14:00,251,partly-cloudy-day,7.82,05-01-13 23:00,0.72,3.15,1035.16,05-01-13 0:00,10.66,rain,9.58,0.92,05-01-13 14:00,5.08,10.66,1,05-01-13 0:00,05-01-13 16:07,6.91,7.84,10.66,05-01-13 8:06,05-01-13 14:00,05-01-13 12:00,Mostly cloudy until evening.,06-01-13 3:00,5.76,05-01-13 14:00,06-01-13 4:00,0.77
18.83,02-06-13 15:00,351,partly-cloudy-day,5.82,02-06-13 4:00,0.27,2.4,1028.53,02-06-13 5:00,18.83,rain,13.42,0.59,02-06-13 15:00,7.24,18.83,5,01-06-13 23:00,02-06-13 20:10,7.24,9.72,18.83,02-06-13 3:49,02-06-13 15:00,02-06-13 10:00,Partly cloudy until evening.,03-06-13 3:00,8.97,02-06-13 15:00,03-06-13 3:00,0.8
23.92,03-09-13 13:00,238,partly-cloudy-day,14.63,03-09-13 5:00,0.33,0.5,1027.04,03-09-13 5:00,23.92,rain,12.67,0.76,03-09-13 13:00,14.09,23.92,3,02-09-13 23:00,03-09-13 18:44,14.09,14.04,23.92,03-09-13 5:17,03-09-13 13:00,03-09-13 12:00,Mostly cloudy until evening.,04-09-13 6:00,14.04,03-09-13 13:00,04-09-13 6:00,0.93
16.86,08-09-13 11:00,211,partly-cloudy-day,8.91,08-09-13 5:00,0.37,2.74,1017.99,08-09-13 5:00,16.86,rain,12.57,0.8,08-09-13 11:00,8.03,16.86,2,07-09-13 23:00,08-09-13 18:33,9.2,9.13,16.86,08-09-13 5:25,08-09-13 11:00,08-09-13 9:00,Mostly cloudy until evening.,09-09-13 3:00,9.13,08-09-13 11:00,09-09-13 1:00,0.1
22.72,05-08-13 14:00,190,partly-cloudy-day,14.37,05-08-13 22:00,0.54,3.13,1012.36,05-08-13 22:00,22.72,rain,12.59,0.76,05-08-13 14:00,12.23,22.72,4,04-08-13 23:00,05-08-13 19:43,12.23,16.23,22.72,05-08-13 4:31,05-08-13 14:00,05-08-13 11:00,Mostly cloudy throughout the day.,06-08-13 5:00,16.37,05-08-13 14:00,06-08-13 5:00,0.95
6.44,05-02-13 0:00,257,partly-cloudy-day,-0.18,05-02-13 8:00,0.48,7.3,1000.03,05-02-13 8:00,0.64,rain,12.84,0.73,05-02-13 14:00,-0.77,2.38,1,05-02-13 0:00,05-02-13 16:58,3.48,2.16,5.36,05-02-13 7:33,05-02-13 14:00,05-02-13 10:00,Partly cloudy throughout the day.,06-02-13 8:00,-2.91,05-02-13 0:00,06-02-13 8:00,0.83
26.03,23-08-13 13:00,107,partly-cloudy-day,15.58,23-08-13 5:00,0.11,3.34,1014.88,23-08-13 5:00,26.03,rain,9.96,0.75,23-08-13 13:00,17.41,26.03,4,22-08-13 23:00,23-08-13 19:08,17.13,16.34,26.03,23-08-13 5:00,23-08-13 13:00,23-08-13 11:00,Partly cloudy in the afternoon.,24-08-13 6:00,16.49,23-08-13 13:00,24-08-13 6:00,0.59
6.27,21-03-13 14:00,99,partly-cloudy-day,-0.18,21-03-13 4:00,0.61,4.73,1015.96,21-03-13 5:00,2.57,rain,10.8,0.75,21-03-13 13:00,-2.8,2.57,2,21-03-13 0:00,21-03-13 18:15,2.59,1.18,6.27,21-03-13 6:01,21-03-13 14:00,21-03-13 10:00,Mostly cloudy throughout the day.,22-03-13 4:00,-1.24,21-03-13 13:00,22-03-13 6:00,0.31
19.19,06-10-13 12:00,237,partly-cloudy-day,10.39,06-10-13 6:00,0.41,1.53,1025.61,06-10-13 6:00,19.19,rain,11.14,0.82,06-10-13 12:00,10.37,19.19,1,05-10-13 23:00,06-10-13 17:28,10.37,8.76,19.19,06-10-13 6:10,06-10-13 12:00,06-10-13 8:00,Mostly cloudy until evening.,07-10-13 5:00,8.76,06-10-13 12:00,07-10-13 5:00,0.05
14.87,06-11-13 22:00,231,wind,9.99,06-11-13 6:00,0.62,4.86,999.46,06-11-13 1:00,14.79,rain,10.19,0.88,06-11-13 19:00,7.79,14.87,1,06-11-13 0:00,06-11-13 16:26,9.31,9.31,14.79,06-11-13 7:04,06-11-13 19:00,06-11-13 10:00,Mostly cloudy until evening and breezy starting in the evening.,07-11-13 7:00,6.77,06-11-13 22:00,07-11-13 8:00,0.11
17.95,17-04-13 17:00,203,wind,9.18,17-04-13 1:00,0.54,5.53,1014.48,17-04-13 1:00,17.95,rain,10.8,0.77,17-04-13 17:00,5.39,17.95,4,16-04-13 23:00,17-04-13 19:00,9.13,9.66,17.95,17-04-13 5:01,17-04-13 17:00,17-04-13 12:00,Partly cloudy throughout the day and breezy starting in the evening.,18-04-13 5:00,8.26,17-04-13 17:00,18-04-13 5:00,0.22
12.56,30-01-13 0:00,245,wind,5.96,30-01-13 23:00,0.44,7.85,1006.93,30-01-13 23:00,11.28,rain,11.88,0.77,30-01-13 13:00,3.29,12.56,1,30-01-13 0:00,30-01-13 16:47,7.12,7.51,11.28,30-01-13 7:42,30-01-13 13:00,30-01-13 10:00,"Partly cloudy until evening and breezy starting in the afternoon, continuing until evening.",31-01-13 0:00,3.86,30-01-13 0:00,31-01-13 0:00,0.61
10.99,27-12-13 5:00,214,wind,4.83,27-12-13 23:00,0.37,7.86,986.81,27-12-13 0:00,10.41,rain,11.43,0.75,27-12-13 8:00,1.22,10.99,1,27-12-13 0:00,27-12-13 15:58,4.27,7.47,10.41,27-12-13 8:07,27-12-13 8:00,27-12-13 12:00,Breezy until afternoon and partly cloudy until evening.,28-12-13 7:00,3.68,27-12-13 5:00,28-12-13 7:00,0.82
8.61,06-01-13 22:00,232,fog,7,06-01-13 3:00,0.67,2.23,1032.19,06-01-13 4:00,6.98,rain,5.5,0.96,06-01-13 11:00,5.24,6.98,1,06-01-13 0:00,06-01-13 16:08,7.1,6.91,7.97,06-01-13 8:06,06-01-13 11:00,06-01-13 12:00,Foggy until afternoon.,07-01-13 6:00,5.08,06-01-13 11:00,07-01-13 6:00,0.8
6.38,20-11-13 11:00,263,partly-cloudy-day,0.72,20-11-13 2:00,0.52,3.41,1003.95,20-11-13 3:00,3.21,rain,12.18,0.85,20-11-13 12:00,-0.77,3.21,1,20-11-13 0:00,20-11-13 16:06,3.12,-1.27,6.38,20-11-13 7:28,20-11-13 11:00,20-11-13 11:00,Mostly cloudy until evening.,21-11-13 0:00,-4.81,20-11-13 12:00,21-11-13 1:00,0.59
23.14,28-07-13 14:00,215,partly-cloudy-day,13.99,28-07-13 5:00,0.44,5.02,1006.68,28-07-13 5:00,23.14,rain,11.72,0.73,28-07-13 14:00,16.48,23.14,6,27-07-13 23:00,28-07-13 19:56,16.48,15.34,23.14,28-07-13 4:19,28-07-13 14:00,28-07-13 12:00,Partly cloudy until evening.,29-07-13 4:00,15.34,28-07-13 14:00,29-07-13 4:00,0.71
2.98,25-01-13 22:00,155,partly-cloudy-day,-2.16,25-01-13 1:00,0.74,3.2,1014.52,25-01-13 17:00,-1.06,snow,10.8,0.8,25-01-13 7:00,-3.46,0.81,1,25-01-13 0:00,25-01-13 16:38,0.96,-1.19,1.85,25-01-13 7:49,25-01-13 13:00,25-01-13 11:00,Mostly cloudy throughout the day.,25-01-13 19:00,-4.07,25-01-13 6:00,25-01-13 19:00,0.44
19.23,27-06-13 14:00,298,partly-cloudy-day,9.39,27-06-13 4:00,0.54,2.69,1026.49,27-06-13 4:00,19.23,rain,12.13,0.69,27-06-13 14:00,12.56,19.23,5,26-06-13 23:00,27-06-13 20:23,12.56,12.2,19.23,27-06-13 3:46,27-06-13 14:00,27-06-13 11:00,Mostly cloudy until evening.,27-06-13 23:00,12.2,27-06-13 14:00,27-06-13 23:00,0.65
14.17,09-06-13 16:00,48,partly-cloudy-day,7.13,09-06-13 4:00,0.89,4.59,1016.69,09-06-13 4:00,14.17,rain,12.38,0.72,09-06-13 16:00,10.61,14.17,4,08-06-13 23:00,09-06-13 20:16,10.61,10.29,14.17,09-06-13 3:45,09-06-13 16:00,09-06-13 11:00,Mostly cloudy until evening.,10-06-13 5:00,10.29,09-06-13 16:00,10-06-13 5:00,0.03
7.41,23-11-13 13:00,356,partly-cloudy-day,2.72,23-11-13 7:00,0.46,3.37,1024.21,23-11-13 5:00,4.72,rain,11.2,0.82,23-11-13 13:00,3.62,4.72,1,23-11-13 0:00,23-11-13 16:03,6.14,3.41,7.41,23-11-13 7:33,23-11-13 13:00,23-11-13 10:00,Mostly cloudy throughout the day.,24-11-13 2:00,0.61,23-11-13 13:00,24-11-13 8:00,0.68
16.48,09-10-13 12:00,287,partly-cloudy-day,9.58,09-10-13 22:00,0.55,3.89,1019.97,09-10-13 22:00,16.48,rain,12.46,0.76,09-10-13 12:00,4.19,16.48,1,08-10-13 23:00,09-10-13 17:22,7.6,9.04,16.48,09-10-13 6:15,09-10-13 12:00,09-10-13 9:00,Mostly cloudy until evening.,10-10-13 7:00,6.37,09-10-13 12:00,10-10-13 7:00,0.16
15.18,18-09-13 14:00,302,partly-cloudy-day,8.8,18-09-13 6:00,0.61,3.44,1003.41,18-09-13 6:00,15.18,rain,11.18,0.78,18-09-13 14:00,6.46,15.18,2,17-09-13 23:00,18-09-13 18:10,8.33,10.77,15.18,18-09-13 5:41,18-09-13 14:00,18-09-13 11:00,Mostly cloudy until evening.,19-09-13 3:00,10.77,18-09-13 14:00,19-09-13 2:00,0.46
1.17,21-01-13 14:00,196,partly-cloudy-day,-1.86,21-01-13 23:00,0.68,1.22,994.61,21-01-13 23:00,1.08,snow,8.14,0.9,21-01-13 15:00,-5.09,1.08,1,21-01-13 0:00,21-01-13 16:31,-3.73,-1.98,1.17,21-01-13 7:54,21-01-13 14:00,21-01-13 11:00,Mostly cloudy until evening.,22-01-13 3:00,-4.23,21-01-13 15:00,22-01-13 5:00,0.33
12.58,15-10-13 15:00,289,fog,8.44,15-10-13 3:00,0.45,2.97,1010.38,15-10-13 3:00,12.58,rain,9.27,0.88,15-10-13 15:00,6.42,12.58,1,14-10-13 23:00,15-10-13 17:09,6.76,8.75,12.58,15-10-13 6:25,15-10-13 15:00,15-10-13 9:00,Foggy overnight.,16-10-13 4:00,6.51,15-10-13 15:00,16-10-13 7:00,0.38
32.16,22-07-13 14:00,113,partly-cloudy-day,15.81,22-07-13 4:00,0.28,1.62,1016.02,22-07-13 4:00,32.16,rain,11.3,0.63,22-07-13 14:00,19.64,32.16,4,21-07-13 23:00,22-07-13 20:04,19.29,17.21,32.16,22-07-13 4:11,22-07-13 14:00,22-07-13 10:00,Partly cloudy throughout the day.,23-07-13 2:00,17.29,22-07-13 14:00,23-07-13 2:00,0.48
